GSE93030	POLR2A	HUVEC_siRNA_CTR	GSM2442784	GSM2442791	0	SRP095850	PRJNA359488
GSE93931	POLR2A	HeLa	GSM2465079	GSM2465078	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_H2O2_3min	GSM2465080	GSM2465078	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_H2O2_10min	GSM2465081	GSM2465078	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_H2O2_30min	GSM2465082	GSM2465078	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_H2O2_100min	GSM2465083	GSM2465078	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_1h	GSM2465084	GSM2465078	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_1h_H2O2_3min	GSM2465085	GSM2465078	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_1h_H2O2_10min	GSM2465086	GSM2465078	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_1h_H2O2_30min	GSM2465087	GSM2465078	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_1h_H2O2_100min	GSM2465088	GSM2465078	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_1h	GSM2465093	GSM2465089	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_1h_H2O2_35min	GSM2465094	GSM2465090	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_40min_DMSO_20min	GSM2465107	GSM2465095	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_40min_DMSO_20min_H202_10min	GSM2465108	GSM2465096	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_40min_PJ34_20min	GSM2465109	GSM2465097	0	SRP097610	PRJNA362854
GSE93931	POLR2A	HeLa_flavo_40min_PJ34_20min_H2O2_10min	GSM2465110	GSM2465098	0	SRP097610	PRJNA362854
GSE94062	POLR2A	MCF-10A_untreated	GSM2467771;GSM2467770		0	SRP097756	PRJNA368705
GSE94062	POLR2A	MCF-10A_DEX_20min	GSM2467773;GSM2467772		0	SRP097756	PRJNA368705
GSE94062	POLR2A	MCF-10A_DEX_60min	GSM2467775;GSM2467774		0	SRP097756	PRJNA368705
GSE94062	POLR2A	MCF-10A_EGF_20min	GSM2467777;GSM2467776		0	SRP097756	PRJNA368705
GSE94062	POLR2A	MCF-10A_EGF_60min	GSM2467779;GSM2467778		0	SRP097756	PRJNA368705
GSE94062	POLR2A	MCF-10A_DEX-EGF_20min	GSM2467781;GSM2467780		0	SRP097756	PRJNA368705
GSE94062	POLR2A	MCF-10A_DEX-EGF_60min	GSM2467783;GSM2467782		0	SRP097756	PRJNA368705
GSE94330	POLR2A	Raji	GSM2473253;GSM2473252		0	SRP098644	PRJNA369388
GSE94330	POLR2A_YFFF	Raji	GSM2473255;GSM2473254		0	SRP098644	PRJNA369388
GSE95632	POLR2A	HASM2_EtOH_5E	GSM2519952	GSM2519943	0	SRP101282	PRJNA377732
GSE95632	POLR2A	HASM2_EtOH_5b	GSM2519953	GSM2519943	0	SRP101282	PRJNA377732
GSE95632	POLR2A	HASM2_DEX_6d	GSM2519954	GSM2519946	0	SRP101282	PRJNA377732
GSE95632	POLR2A	HASM2_DEX_6e	GSM2519955	GSM2519946	0	SRP101282	PRJNA377732
GSE95632	POLR2A	HASM2_DEX-GFP_7c	GSM2519956	GSM2519946	0	SRP101282	PRJNA377732
GSE95632	POLR2A	HASM2_DEX-GFP_7e	GSM2519957	GSM2519946	0	SRP101282	PRJNA377732
GSE95632	POLR2A	HASM2_EtOH_KLF15_8B	GSM2519958	GSM2519943	0	SRP101282	PRJNA377732
GSE95632	POLR2A	HASM2_EtOH_KLF15_8D	GSM2519959	GSM2519943	0	SRP101282	PRJNA377732
GSE95632	POLR2A	HASM2_DEX_KLF15_9b	GSM2519960	GSM2519946	0	SRP101282	PRJNA377732
GSE95632	POLR2A	HASM2_DEX_KLF15_9e	GSM2519961	GSM2519946	0	SRP101282	PRJNA377732
GSE95749	POLR2A	C666-1	GSM2523131	GSM2523130	0	SRP101457	PRJNA378260
GSE97033	POLR2A	F1-CiPSCs	GSM2550189	GSM2550183	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F1-CPCs	GSM2550196	GSM2550190	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F1-ECs	GSM2550203	GSM2550197	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F1-EiPSCs	GSM2550210	GSM2550204	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F1-FBs	GSM2550217	GSM2550211	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F1-FiPSCs	GSM2550224	GSM2550218	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F2-CiPSCs	GSM2550231	GSM2550225	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F2-CPCs	GSM2550238	GSM2550232	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F2-ECs	GSM2550245	GSM2550239	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F2-EiPSCs	GSM2550252	GSM2550246	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F2-FBs	GSM2550259	GSM2550253	0	SRP102455	PRJNA380431
GSE97033	POLR2A	F2-FiPSCs	GSM2550266	GSM2550260	0	SRP102455	PRJNA380431
GSE97326	POLR2A	CAL-51	GSM2561648	GSM2561670	0	SRP108473	PRJNA381421
GSE97527	POLR2A	HCT-116_SERPINE2_enh_KO1	GSM2571037	GSM2571023;GSM2571024	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_SERPINE2_enh_KO1_shPAF1	GSM2571039	GSM2571026;GSM2571027	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_SERPINE2_enh_KO2	GSM2571041	GSM2571023;GSM2571024	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_SERPINE2_enh_KO2_shPAF1	GSM2571043	GSM2571026;GSM2571027	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_IER5_enh_KO1	GSM2571045	GSM2571023;GSM2571024	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_IER5_enh_KO1_shPAF1	GSM2571047	GSM2571026;GSM2571027	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_IER5_enh_KO2	GSM2571049	GSM2571023;GSM2571024	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_IER5_enh_KO2_shPAF1	GSM2571051	GSM2571026;GSM2571027	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116	GSM2667962;GSM2571053;GSM2571052	GSM2571023	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_42c	GSM2571054		0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116	GSM2667963;GSM2571055	GSM2571024	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_WT	GSM2571057	GSM2571023;GSM2571024	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_shPAF1	GSM2571059	GSM2571026;GSM2571027	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_shPAF1_37c	GSM2667964;GSM2571061;GSM2571060	GSM2571026	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116_shPAF1_42c	GSM2571062	GSM2571027	0	SRP103746	PRJNA382164
GSE97527	POLR2A	HCT-116	GSM2667965;GSM2571063		0	SRP103746	PRJNA382164
GSE97589	POLR2A	U2OS_ind	GSM2572688	GSM2572692	0	SRP103771	PRJNA382378
GSE97589	POLR2A	U2OS_unind	GSM2572689	GSM2572693	0	SRP103771	PRJNA382378
GSE97589	POLR2AphosphoS2	U2OS_ind	GSM2572690	GSM2572692	0	SRP103771	PRJNA382378
GSE97589	POLR2AphosphoS2	U2OS_unind	GSM2572691	GSM2572693	0	SRP103771	PRJNA382378
GSE97827	POLR2AphosphoS2	HEK293	GSM2579064;GSM2579063		0	SRP103940	PRJNA382974
GSE97827	POLR2AphosphoS2	HEK293_mutantR749H	GSM2579067;GSM2579066;GSM2579065		0	SRP103940	PRJNA382974
GSE97827	POLR2AphosphoS2	HEK293_mutantH1108Y	GSM2579068		0	SRP103940	PRJNA382974
GSE97827	POLR2AphosphoS2	HEK293_mutantE1126G	GSM2579069		0	SRP103940	PRJNA382974
GSE97827	POLR2AphosphoS7	HEK293	GSM2579070		0	SRP103940	PRJNA382974
GSE97827	POLR2AphosphoS7	HEK293_mutantR749H	GSM2579072;GSM2579071		0	SRP103940	PRJNA382974
GSE97827	POLR2AphosphoS5	HEK293	GSM2579073		0	SRP103940	PRJNA382974
GSE97827	POLR2AphosphoS5	HEK293_mutantR749H	GSM2579075;GSM2579074		0	SRP103940	PRJNA382974
GSE97827	POLR2Atyr1	HEK293	GSM2579076		0	SRP103940	PRJNA382974
GSE97827	POLR2Atyr1	HEK293_mutantR749H	GSM2579077		0	SRP103940	PRJNA382974
GSE97827	POLR2A	HEK293_mutantH1108Y	GSM2601547		0	SRP103940	PRJNA382974
GSE78957	POLR2A	SH-EP-NMYCER_EtOH_DMSO	GSM2589147	GSM2589146	0	SRP071219	PRJNA314499
GSE78957	POLR2A	SH-EP-NMYCER_4-OHT_DMSO	GSM2589148	GSM2589146	0	SRP071219	PRJNA314499
GSE78957	POLR2A	SH-EP-NMYCER_EtOH_CD532	GSM2589149	GSM2589146	0	SRP071219	PRJNA314499
GSE78957	POLR2A	SH-EP-NMYCER_4-OHT_CD532	GSM2589150	GSM2589146	0	SRP071219	PRJNA314499
GSE78957	POLR2A	SH-EP-NMYCER_TF3C5dep_EtOH_EtOH	GSM2589152	GSM2589151	0	SRP071219	PRJNA314499
GSE78957	POLR2A	SH-EP-NMYCER_TF3C5dep_4-OHT_EtOH	GSM2589153	GSM2589151	0	SRP071219	PRJNA314499
GSE78957	POLR2A	SH-EP-NMYCER_TF3C5dep_EtOH_DOX	GSM2589154	GSM2589151	0	SRP071219	PRJNA314499
GSE78957	POLR2A	SH-EP-NMYCER_TF3C5dep_4-OHT_DOX	GSM2589155	GSM2589151	0	SRP071219	PRJNA314499
